"Account_Domain","Account_Name",ComputerName,"Error_Code",EventCode,EventType,Exception,Function,"Handle_ID",Keywords,LogName,"Logon_ID",Message,"New_Security_Descriptor","Object_Name","Object_Server","Object_Type",OpCode,"Original_Security_Descriptor",Path,"Process_ID","Process_Name",RecordNumber,"ScriptBlock_ID","Security_ID",Sid,SidType,Source,SourceName,TaskCategory,Type,User,Warning,"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,flags,host,index,linecount,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.",,,,,Info,,,,,44834,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:29:59 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44834
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.","2024-10-09T18:29:59.000+0500",18,9,29,october,59,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.",,,,,Info,,,,,44825,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:29:59 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44825
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.","2024-10-09T18:29:59.000+0500",18,9,29,october,59,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.",,,,,Info,,,,,44772,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:29:52 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44772
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.","2024-10-09T18:29:52.000+0500",18,9,29,october,52,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.",,,,,Info,,,,,44768,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:29:16 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44768
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.","2024-10-09T18:29:16.000+0500",18,9,29,october,16,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.",,,,,Info,,,,,44761,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:28:26 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44761
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.","2024-10-09T18:28:26.000+0500",18,9,28,october,26,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.",,,,,Info,,,,,44758,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:28:20 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44758
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.","2024-10-09T18:28:20.000+0500",18,9,28,october,20,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.",,,,,Info,,,,,44725,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:26:03 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44725
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.","2024-10-09T18:26:03.000+0500",18,9,26,october,3,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.",,,,,Info,,,,,44723,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:26:02 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44723
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.","2024-10-09T18:26:02.000+0500",18,9,26,october,2,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.",,,,,Info,,,,,44717,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:25:43 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44717
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.","2024-10-09T18:25:43.000+0500",18,9,25,october,43,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.",,,,,Info,,,,,44716,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:25:42 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44716
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.","2024-10-09T18:25:42.000+0500",18,9,25,october,42,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.",,,,,Info,,,,,44711,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:25:36 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44711
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.","2024-10-09T18:25:36.000+0500",18,9,25,october,36,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.",,,,,Info,,,,,44705,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:25:32 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44705
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.","2024-10-09T18:25:32.000+0500",18,9,25,october,32,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.",,,,,Info,,,,,44648,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:24:58 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44648
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 0, old address family 0. New index 15, new address family 0, NDIS_PHYSICAL_MEDIUM 9.","2024-10-09T18:24:58.000+0500",18,9,24,october,58,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,1254,4,,,,"WNP Transport Layer","Microsoft-Windows-PushNotification-Platform/Operational",,"WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.",,,,,Info,,,,,44642,,,"S-1-5-18",0,,"Microsoft-Windows-PushNotifications-Platform",None,Information,"NOT_TRANSLATED",,"10/09/2024 06:24:55 PM
LogName=Microsoft-Windows-PushNotification-Platform/Operational
EventCode=1254
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
SourceName=Microsoft-Windows-PushNotifications-Platform
Type=Information
RecordNumber=44642
Keywords=WNP Transport Layer
TaskCategory=None
OpCode=Info
Message=WNP Transport Layer for Data Connection detected preferred interface change. Old index 15, old address family 0. New index 0, new address family 0, NDIS_PHYSICAL_MEDIUM 0.","2024-10-09T18:24:55.000+0500",18,9,24,october,55,wednesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==---==---===__===_________.___,___","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","WinEventLog:Microsoft-Windows-PushNotification-Platform/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,29,4,,,,Classic,Application,,"The store C:\Users\HP\AppData\Local\Microsoft\Outlook\09-242242-002@student.bahria.edu.pk.nst is being re-pushed to the indexer for the following reason: Index reset (or catalog signature changed), re-push entire store.",,,,,None,,,,,16856,,,,,,Outlook,None,Information,,,"10/07/2024 09:00:41 PM
LogName=Application
EventCode=29
EventType=4
ComputerName=Ayesha-Maliha
SourceName=Outlook
Type=Information
RecordNumber=16856
Keywords=Classic
TaskCategory=None
OpCode=None
Message=The store C:\Users\HP\AppData\Local\Microsoft\Outlook\09-242242-002@student.bahria.edu.pk.nst is being re-pushed to the indexer for the following reason: Index reset (or catalog signature changed), re-push entire store.","2024-10-07T21:00:41.000+0500",21,7,0,october,41,monday,2024,local,,,"AYESHA-MALIHA",main,12,"//_::_====-=======__:\\\\\\\--@....___-_______:___","WinEventLog:Application","WinEventLog:Application","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,29,4,,,,Classic,Application,,"The store C:\Users\HP\AppData\Local\Microsoft\Outlook\09-242242-002@student.bahria.edu.pk.ost is being re-pushed to the indexer for the following reason: Index reset (or catalog signature changed), re-push entire store.",,,,,None,,,,,16852,,,,,,Outlook,None,Information,,,"10/07/2024 09:00:34 PM
LogName=Application
EventCode=29
EventType=4
ComputerName=Ayesha-Maliha
SourceName=Outlook
Type=Information
RecordNumber=16852
Keywords=Classic
TaskCategory=None
OpCode=None
Message=The store C:\Users\HP\AppData\Local\Microsoft\Outlook\09-242242-002@student.bahria.edu.pk.ost is being re-pushed to the indexer for the following reason: Index reset (or catalog signature changed), re-push entire store.","2024-10-07T21:00:34.000+0500",21,7,0,october,34,monday,2024,local,,,"AYESHA-MALIHA",main,12,"//_::_====-=======__:\\\\\\\--@....___-_______:___","WinEventLog:Application","WinEventLog:Application","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha","Unknown HResult Error code: 0x80000000",1,2,,LoadCacheEntriesAsync,,None,"Microsoft-Windows-Store/Operational",,"Corrupted PersistentPerUserCache index, creating a new one (userId = ""0"").
Error Code: Unknown HResult Error code: 0x80000000
Function: LoadCacheEntriesAsync
Source: .\src\Core\WinStore.Core\DataModel\PersistentPerUserCache.CacheIndex.cs (293)",,,,,Info,,,,,145875,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,".\src\Core\WinStore.Core\DataModel\PersistentPerUserCache.CacheIndex.cs (293)","Windows-ApplicationModel-Store-SDK",StorefrontClient,Error,"NOT_TRANSLATED",,"10/05/2024 01:58:04 PM
LogName=Microsoft-Windows-Store/Operational
EventCode=1
EventType=2
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Windows-ApplicationModel-Store-SDK
Type=Error
RecordNumber=145875
Keywords=None
TaskCategory=StorefrontClient
OpCode=Info
Message=Corrupted PersistentPerUserCache index, creating a new one (userId = ""0"").
Error Code: Unknown HResult Error code: 0x80000000
Function: LoadCacheEntriesAsync
Source: .\src\Core\WinStore.Core\DataModel\PersistentPerUserCache.CacheIndex.cs (293)","2024-10-05T13:58:04.000+0500",13,5,58,october,4,saturday,2024,local,,,"AYESHA-MALIHA",main,18,"//_::_=--/===-==-------==---======__,_____(_=_"""").","WinEventLog:Microsoft-Windows-Store/Operational","WinEventLog:Microsoft-Windows-Store/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,28115,4,,,,None,"Microsoft-Windows-Shell-Core/Operational",,"Shortcut for application Python 3.12 Manuals (64-bit) with ID {6D809377-6AF0-444B-8957-A3773F02200E}\Python312\Doc\html\index.html and flags 0x220 is added to app resolver cache.",,,,,Info,,,,,18739,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Shell-Core",28141,Information,"NOT_TRANSLATED",,"10/05/2024 10:17:32 AM
LogName=Microsoft-Windows-Shell-Core/Operational
EventCode=28115
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Shell-Core
Type=Information
RecordNumber=18739
Keywords=None
TaskCategory=28141
OpCode=Info
Message=Shortcut for application Python 3.12 Manuals (64-bit) with ID {6D809377-6AF0-444B-8957-A3773F02200E}\Python312\Doc\html\index.html and flags 0x220 is added to app resolver cache.","2024-10-05T10:17:32.000+0500",10,5,17,october,32,saturday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======____.__(-)___{-","WinEventLog:Microsoft-Windows-Shell-Core/Operational","WinEventLog:Microsoft-Windows-Shell-Core/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha","Unknown HResult Error code: 0x80000000",1,2,,LoadCacheEntriesAsync,,None,"Microsoft-Windows-Store/Operational",,"Corrupted PersistentPerUserCache index, creating a new one (userId = ""0"").
Error Code: Unknown HResult Error code: 0x80000000
Function: LoadCacheEntriesAsync
Source: .\src\Core\WinStore.Core\DataModel\PersistentPerUserCache.CacheIndex.cs (293)",,,,,Info,,,,,139616,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,".\src\Core\WinStore.Core\DataModel\PersistentPerUserCache.CacheIndex.cs (293)","Windows-ApplicationModel-Store-SDK",StorefrontClient,Error,"NOT_TRANSLATED",,"10/01/2024 09:20:58 PM
LogName=Microsoft-Windows-Store/Operational
EventCode=1
EventType=2
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Windows-ApplicationModel-Store-SDK
Type=Error
RecordNumber=139616
Keywords=None
TaskCategory=StorefrontClient
OpCode=Info
Message=Corrupted PersistentPerUserCache index, creating a new one (userId = ""0"").
Error Code: Unknown HResult Error code: 0x80000000
Function: LoadCacheEntriesAsync
Source: .\src\Core\WinStore.Core\DataModel\PersistentPerUserCache.CacheIndex.cs (293)","2024-10-01T21:20:58.000+0500",21,1,20,october,58,tuesday,2024,local,,,"AYESHA-MALIHA",main,18,"//_::_=--/===-==-------==---======__,_____(_=_"""").","WinEventLog:Microsoft-Windows-Store/Operational","WinEventLog:Microsoft-Windows-Store/Operational","Ayesha-Maliha",,23,0
WORKGROUP,"AYESHA-MALIHA$","Ayesha-Maliha",,4907,0,,,0x88,"Audit Success",Security,0x3E7,"Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		AYESHA-MALIHA$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\$$_diagnostics_index_6f9ad1a80c4f7ad6.cdf-ms
	Handle ID:	0x88

Process Information:
	Process ID:	0x538c
	Process Name:	C:\Windows\System32\poqexec.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","S:ARAI(AU;SAFA;0x1f0116;;;WD)","C:\Windows\WinSxS\FileMaps\$$_diagnostics_index_6f9ad1a80c4f7ad6.cdf-ms",Security,File,Info,,,0x538c,"C:\Windows\System32\poqexec.exe",58077,,"S-1-5-18",,,,"Microsoft Windows security auditing.","Audit Policy Change",Information,,,"09/29/2024 09:27:27 PM
LogName=Security
EventCode=4907
EventType=0
ComputerName=Ayesha-Maliha
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=58077
Keywords=Audit Success
TaskCategory=Audit Policy Change
OpCode=Info
Message=Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		AYESHA-MALIHA$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\$$_diagnostics_index_6f9ad1a80c4f7ad6.cdf-ms
	Handle ID:	0x88

Process Information:
	Process ID:	0x538c
	Process Name:	C:\Windows\System32\poqexec.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","2024-09-29T21:27:27.000+0500",21,29,27,september,27,sunday,2024,local,,,"AYESHA-MALIHA",main,32,"//_::_====-=___.===_=__==_____.\r\r:\rt_:tt---\rt_:tt-","WinEventLog:Security","WinEventLog:Security","Ayesha-Maliha",,23,0
